query,cluster,intent,az_relevant,gap_type,search_volume,cpc,competition_level,keyword_difficulty,our_position,our_collection,our_url,competitor_position,competitor_domain,competitor_url,priority_score
personal injury attorney in albuquerque nm,unknown,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,30,lernerandrowe.com,https://lernerandrowe.com/new-mexico/albuquerque/,480.0
personal injury lawyer albuquerque,meta,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,52,lernerandrowe.com,https://lernerandrowe.com/,480.0
personal injury lawyer in albuquerque,meta,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,75,lernerandrowe.com,https://lernerandrowe.com/new-mexico/albuquerque/24-7-injury-attorneys/,480.0
personal injury lawyer in washington,meta,commercial,False,head_commercial,2400,46.369998931884766,LOW,,,none,,49,lernerandrowe.com,https://lernerandrowe.com/washington/,480.0
personal injury lawyer new mexico,meta,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,49,lernerandrowe.com,https://lernerandrowe.com/attorneys/new-mexico/,480.0
personal injury lawyers albuquerque nm,meta,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,44,lernerandrowe.com,https://lernerandrowe.com/new-mexico/albuquerque/,480.0
personal injury lawyers in albuquerque,meta,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,29,lernerandrowe.com,https://lernerandrowe.com/new-mexico/albuquerque/,480.0
personal injury lawyers in albuquerque new mexico,meta,commercial,False,head_commercial,2400,69.16999816894531,MEDIUM,,,none,,26,lernerandrowe.com,https://lernerandrowe.com/new-mexico/albuquerque/,480.0
plane crash lawyer,vehicle-crashes,commercial,False,head_commercial,2400,179.0399932861328,LOW,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/practice/plane-crash-injuries/,480.0
seattle auto accident attorney,vehicle-crashes,commercial,False,head_commercial,2400,65.55999755859375,LOW,,,none,,47,lernerandrowe.com,https://lernerandrowe.com/washington/seattle/accident-attorneys/,480.0
seattle auto accident lawyer,vehicle-crashes,commercial,False,head_commercial,2400,65.55999755859375,LOW,,,none,,38,lernerandrowe.com,https://lernerandrowe.com/washington/seattle/accident-attorneys/,480.0
seattle car accident attorney,vehicle-crashes,commercial,False,head_commercial,2400,65.55999755859375,LOW,,,none,,23,lernerandrowe.com,https://lernerandrowe.com/washington/seattle/accident-attorneys/,480.0
seattle car accident lawyer,vehicle-crashes,commercial,False,head_commercial,2400,65.55999755859375,LOW,,,none,,41,lernerandrowe.com,https://lernerandrowe.com/washington/seattle/accident-attorneys/,480.0
slip and fall lawyers near me,other-claims,commercial,False,head_commercial,2400,176.00999450683594,MEDIUM,,,none,,47,lernerandrowe.com,https://lernerandrowe.com/illinois/naperville/,480.0
top rated injury lawyer,meta,commercial,False,head_commercial,2400,202.72000122070312,LOW,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,480.0
top-rated personal injury attorneys,meta,commercial,False,head_commercial,2400,202.72000122070312,LOW,,,none,,12,lernerandrowe.com,https://lernerandrowe.com/,480.0
traffic accident lawyer seattle,vehicle-crashes,commercial,False,head_commercial,2400,65.55999755859375,LOW,,,none,,51,lernerandrowe.com,https://lernerandrowe.com/washington/seattle/accident-attorneys/,480.0
accident lawyer tucson,vehicle-crashes,commercial,True,head_commercial,1900,65.9000015258789,LOW,,,none,,12,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,475.0
accident lawyers phoenix az,vehicle-crashes,commercial,True,head_commercial,1900,388.2900085449219,MEDIUM,,,none,,4,lernerandrowe.com,https://lernerandrowe.com/,475.0
attorneys in phoenix az,unknown,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,18,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
lawyer phoenix,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,22,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
lawyers in phoenix az,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,27,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
lawyers phoenix,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,12,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
lawyers phoenix arizona,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,26,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
lawyers phoenix az,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
phoenix arizona lawyers,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,25,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
phoenix az attorney,unknown,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,31,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
phoenix az lawyers,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,21,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,475.0
phoenix lawyers,meta,commercial,True,head_commercial,1900,62.150001525878906,MEDIUM,,,none,,61,lernerandrowe.com,https://lernerandrowe.com/,475.0
phoenix truck accident lawyer,vehicle-crashes,commercial,True,head_commercial,1900,226.32000732421875,LOW,,,none,,38,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/truck-accident-attorney/,475.0
trucking accident attorney phoenix,vehicle-crashes,commercial,True,head_commercial,1900,226.32000732421875,LOW,,,none,,40,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/truck-accident-attorney/,475.0
dog bite settlement calculator,other-claims,informational,False,defend,590,23.829999923706055,MEDIUM,,9,legacy-flat,https://azlawnow.com/dog-bite-settlement-calculator/,,,,413.0
accident attorney phoenix,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident attorney phoenix arizona,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,3,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident attorney phoenix az,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident attorneys in phoenix arizona,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,11,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident attorneys phoenix,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident attorneys phoenix az,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,3,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident lawyer in phoenix az,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident lawyer tucson az,vehicle-crashes,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
accident lawyers in phoenix arizona,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/,400.0
accident lawyers in phoenix az,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,16,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,400.0
accident lawyers in tucson arizona,vehicle-crashes,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,15,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
accident lawyers tucson,vehicle-crashes,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
accident lawyers tucson az,vehicle-crashes,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
dui attorneys phoenix,vehicle-crashes,commercial,True,head_commercial,1600,66.5,MEDIUM,,,none,,90,lernerandrowe.com,https://lernerandrowe.com/,400.0
family law lawyer tucson,meta,commercial,True,head_commercial,1600,18.59000015258789,MEDIUM,,,none,,59,lernerandrowe.com,https://lernerandrowe.com/,400.0
injury attorney tucson,unknown,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
injury attorneys tucson,unknown,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,33,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/practice/,400.0
injury lawyer tucson,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,27,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
injury lawyer tucson az,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,37,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
injury lawyers in tucson,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
injury lawyers in tucson az,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,8,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
personal injury attorneys in tucson,unknown,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,8,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
personal injury lawyer in tucson,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,40,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
personal injury lawyer tucson,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/,400.0
personal injury lawyer tucson arizona,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,77,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
personal injury lawyer tucson az,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
personal injury lawyers in tucson,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
phoenix accident attorney,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,400.0
phoenix accident attorneys,vehicle-crashes,commercial,True,head_commercial,1600,258.3699951171875,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,400.0
tucson az personal injury attorney,unknown,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
tucson injury attorney,unknown,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,41,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/practice/,400.0
tucson injury lawyer,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
tucson injury lawyers,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,37,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
tucson personal injury attorney,unknown,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,9,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,400.0
tucson personal injury lawyers,meta,commercial,True,head_commercial,1600,86.41999816894531,MEDIUM,,,none,,33,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/car-accident-lawyer/,400.0
solutions now law firm,meta,commercial,False,almost,390,40.5099983215332,LOW,,23,legacy-flat,https://azlawnow.com/locations/,,,,390.0
accident and injury attorneys near me,vehicle-crashes,commercial,False,head_commercial,1900,245.74000549316406,LOW,,,none,,4,lernerandrowe.com,https://lernerandrowe.com/,380.0
accident and injury lawyer near me,vehicle-crashes,commercial,False,head_commercial,1900,245.74000549316406,LOW,,,none,,30,lernerandrowe.com,https://lernerandrowe.com/arizona/tucson/,380.0
accident and injury lawyers near me,vehicle-crashes,commercial,False,head_commercial,1900,245.74000549316406,LOW,,,none,,12,lernerandrowe.com,https://lernerandrowe.com/nevada/henderson/,380.0
accident law firm near me,vehicle-crashes,commercial,False,head_commercial,1900,242.57000732421875,MEDIUM,,,none,,25,lernerandrowe.com,https://lernerandrowe.com/arizona/bullhead-city/,380.0
accident law firms near me,vehicle-crashes,commercial,False,head_commercial,1900,267.7900085449219,LOW,,,none,,30,lernerandrowe.com,https://lernerandrowe.com/nevada/henderson/,380.0
accident lawyer office near me,vehicle-crashes,commercial,False,head_commercial,1900,242.57000732421875,MEDIUM,,,none,,63,lernerandrowe.com,https://lernerandrowe.com/nevada/henderson/,380.0
anaheim injury attorney,unknown,commercial,False,head_commercial,1900,15.569999694824219,LOW,,,none,,40,lernerandrowe.com,https://lernerandrowe.com/california/anaheim/,380.0
anaheim personal injury attorney,unknown,commercial,False,head_commercial,1900,15.569999694824219,LOW,,,none,,57,lernerandrowe.com,https://lernerandrowe.com/,380.0
anaheim personal injury lawyer,meta,commercial,False,head_commercial,1900,15.569999694824219,LOW,,,none,,35,lernerandrowe.com,https://lernerandrowe.com/california/anaheim/,380.0
anaheim personal injury lawyers,meta,commercial,False,head_commercial,1900,15.569999694824219,LOW,,,none,,35,lernerandrowe.com,https://lernerandrowe.com/california/anaheim/,380.0
auto accident attorney indianapolis,vehicle-crashes,commercial,False,head_commercial,1900,46.220001220703125,LOW,,,none,,67,lernerandrowe.com,https://lernerandrowe.com/indiana/indianapolis/car-accident-lawyers/,380.0
auto accident attorney portland,vehicle-crashes,commercial,False,head_commercial,1900,229.57000732421875,LOW,,,none,,63,lernerandrowe.com,https://lernerandrowe.com/portland/,380.0
auto accident attorney portland oregon,vehicle-crashes,commercial,False,head_commercial,1900,229.57000732421875,LOW,,,none,,55,lernerandrowe.com,https://lernerandrowe.com/portland/,380.0
auto accident attorneys in nashville tn,vehicle-crashes,commercial,False,head_commercial,1900,50.7400016784668,LOW,,,none,,61,lernerandrowe.com,https://lernerandrowe.com/nashville/,380.0
auto accident lawyer in riverside ca,vehicle-crashes,commercial,False,head_commercial,1900,107.7699966430664,LOW,,,none,,16,lernerandrowe.com,https://lernerandrowe.com/california/riverside/,380.0
auto accident lawyer indianapolis,vehicle-crashes,commercial,False,head_commercial,1900,46.220001220703125,LOW,,,none,,32,lernerandrowe.com,https://lernerandrowe.com/,380.0
auto accident lawyer nashville tn,vehicle-crashes,commercial,False,head_commercial,1900,50.7400016784668,LOW,,,none,,49,lernerandrowe.com,https://lernerandrowe.com/nashville/,380.0
auto accident lawyer portland,vehicle-crashes,commercial,False,head_commercial,1900,229.57000732421875,LOW,,,none,,65,lernerandrowe.com,https://lernerandrowe.com/portland/,380.0
auto accident lawyer portland oregon,vehicle-crashes,commercial,False,head_commercial,1900,229.57000732421875,LOW,,,none,,57,lernerandrowe.com,https://lernerandrowe.com/portland/,380.0
car accident attorney nashville,vehicle-crashes,commercial,False,head_commercial,1900,50.7400016784668,LOW,,,none,,29,lernerandrowe.com,https://lernerandrowe.com/,380.0
car accident attorney portland,vehicle-crashes,commercial,False,head_commercial,1900,229.57000732421875,LOW,,,none,,68,lernerandrowe.com,https://lernerandrowe.com/portland/,380.0
car accident lawyer in long beach ca,vehicle-crashes,commercial,False,head_commercial,1900,135.77999877929688,LOW,,,none,,71,lernerandrowe.com,https://lernerandrowe.com/california/long-beach/,380.0
car accident lawyer in nashville,vehicle-crashes,commercial,False,head_commercial,1900,50.7400016784668,LOW,,,none,,58,lernerandrowe.com,https://lernerandrowe.com/nashville/,380.0
car accident lawyer in nashville tn,vehicle-crashes,commercial,False,head_commercial,1900,50.7400016784668,LOW,,,none,,64,lernerandrowe.com,https://lernerandrowe.com/nashville/,380.0
car accident lawyer in portland oregon,vehicle-crashes,commercial,False,head_commercial,1900,229.57000732421875,LOW,,,none,,63,lernerandrowe.com,https://lernerandrowe.com/portland/car-accident-lawyer/,380.0
car accident lawyer in riverside,vehicle-crashes,commercial,False,head_commercial,1900,107.7699966430664,LOW,,,none,,42,lernerandrowe.com,https://lernerandrowe.com/california/riverside/,380.0
car accident lawyer indianapolis,vehicle-crashes,commercial,False,head_commercial,1900,46.220001220703125,LOW,,,none,,33,lernerandrowe.com,https://lernerandrowe.com/,380.0
car accident lawyer indianapolis indiana,vehicle-crashes,commercial,False,head_commercial,1900,46.220001220703125,LOW,,,none,,77,lernerandrowe.com,https://lernerandrowe.com/indiana/indianapolis/car-accident-lawyers/,380.0
